start_id,end_id,type,source_id
27,7,RELATED_TO,4476
4,7,RELATED_TO,4476
75,7,RELATED_TO,4476
386,353,RELATED_TO,4480
19,26,RELATED_TO,4494
203,19,ALLEVIATES,4495
220,336,TARGETS,4496
196,203,MANAGED_BY,4501
14,101,SUGGESTS_STRATEGY,4512
704,10,TRIGGERS,4518
704,465,TRIGGERS,4518
32,466,TRIGGERS,4519
466,155,RELATED_TO,4519
101,466,ALLEVIATES,4519
14,155,TARGETS,4519
10,189,RELATED_TO,4523
52,189,TARGETS,4523
10,705,RELATED_TO,4523
14,705,HELPS,4523
97,85,TARGETS,4541
97,460,SUGGESTS_STRATEGY,4541
138,6,ALLEVIATES,4542
706,6,RELATED_TO,4542
138,366,ALLEVIATES,4543
706,366,RELATED_TO,4543
8,18,REFERENCES_INTERVENTION,4545
8,707,ALLEVIATES,4546
709,27,RELATED_TO,4547
708,6,RELATED_TO,4547
711,710,TRIGGERED_BY,4548
710,712,RELATED_TO,4548
10,712,RELATED_TO,4548
712,713,RELATED_TO,4548
170,10,TRIGGERED_BY,4550
170,9,TRIGGERED_BY,4550
70,170,MANAGED_BY,4550
53,52,HELPED_BY,4551
465,107,HELPED_BY,4551
71,387,RELATED_TO,4553
34,92,HELPED_BY,4555
34,14,TREATED_BY,4555
115,336,SUGGESTS_STRATEGY,4561
66,10,ALLEVIATES,4562
103,465,RELATED_TO,4563
121,465,SUGGESTS_STRATEGY,4570
14,361,TARGETS,4609
394,465,HELPED_BY,4616
14,394,SUGGESTS_STRATEGY,4616
334,13,WORSENED_BY,4617
714,13,HELPED_BY,4618
14,714,SUGGESTS_STRATEGY,4618
394,334,ALLEVIATES,4619
184,715,TARGETS,4621
166,336,ALLEVIATES,4623
79,7,ALLEVIATES,4623
166,7,ALLEVIATES,4623
6,20,TRIGGERED_BY,4624
716,6,ALLEVIATES,4624
190,9,RELATED_TO,4629
190,13,RELATED_TO,4629
23,190,ALLEVIATES,4629
463,9,TRIGGERED_BY,4641
52,258,TARGETS,4641
333,163,RELATED_TO,4642
163,97,TREATED_BY,4642
218,158,REFERENCES_INTERVENTION,4643
196,77,MANAGED_BY,4643
196,158,MANAGED_BY,4643
333,158,MANAGED_BY,4644
3,158,MANAGED_BY,4645
258,13,TRIGGERED_BY,4664
336,359,MANAGED_BY,4677
49,334,RELATED_TO,4701
336,8,TREATED_BY,4721
353,359,TREATED_BY,4734
717,9,RELATED_TO,4741
23,717,HELPED_BY,4741
52,4,HELPED_BY,4743
52,206,HELPED_BY,4744
18,4,HELPED_BY,4744
18,206,HELPED_BY,4744
23,206,HELPED_BY,4744
165,336,HELPED_BY,4745
359,6,ALLEVIATES,4746
465,49,RELATED_TO,4747
77,32,HELPED_BY,4747
52,368,HELPED_BY,4748
14,368,HELPED_BY,4748
368,303,RELATED_TO,4748
6,297,RELATED_TO,4749
297,361,TRIGGERED_BY,4749
97,297,HELPED_BY,4749
718,334,RELATED_TO,4750
718,6,RELATED_TO,4750
32,97,TREATED_BY,4759
27,336,RELATED_TO,4762
719,27,HELPS,4762
720,336,HELPS,4762
334,85,TRIGGERED_BY,4763
17,85,ALLEVIATES,4763
48,333,RELATED_TO,4764
65,48,ALLEVIATES,4764
97,48,TARGETS,4764
156,333,RELATED_TO,4768
97,70,SUGGESTS_STRATEGY,4768
387,196,TRIGGERED_BY,4793
463,10,TRIGGERED_BY,4813
463,13,RELATED_TO,4816
463,102,RELATED_TO,4817
463,6,RELATED_TO,4817
463,465,TRIGGERED_BY,4818
336,3,TRIGGERED_BY,4826
28,72,HELPS,4841
72,97,TREATED_BY,4842
10,132,RELATED_TO,4843
10,721,TRIGGERED_BY,4843
132,721,TRIGGERED_BY,4843
10,722,TRIGGERED_BY,4844
10,723,TRIGGERED_BY,4845
63,723,RELATED_TO,4845
63,158,HELPED_BY,4845
322,420,TRIGGERED_BY,4846
3,420,TRIGGERED_BY,4846
20,420,TRIGGERED_BY,4846
23,71,HELPS,4847
10,119,TREATED_BY,4847
72,119,TREATED_BY,4847
724,20,TRIGGERED_BY,4848
28,724,HELPS,4848
52,724,HELPS,4848
726,725,HELPS,4849
726,20,HELPS,4849
727,725,HELPS,4849
727,20,HELPS,4849
77,725,HELPS,4849
728,725,HELPS,4849
728,20,HELPS,4849
65,321,SUGGESTS_STRATEGY,4850
65,729,SUGGESTS_STRATEGY,4850
5,5,REFERENCES_INTERVENTION,4851
26,32,TRIGGERED_BY,4852
26,303,TRIGGERED_BY,4852
26,730,RELATED_TO,4852
227,3,TARGETS,4859
731,10,TRIGGERED_BY,4861
732,38,SUGGESTS_STRATEGY,4862
732,23,SUGGESTS_STRATEGY,4863
732,377,HELPED_BY,4863
733,65,RELATED_TO,4864
225,3,ALLEVIATES,4866
733,196,ALLEVIATES,4867
225,465,ALLEVIATES,4869
209,465,ALLEVIATES,4870
10,734,RELATED_TO,4883
734,8,TREATED_BY,4883
734,23,MANAGED_BY,4883
734,52,MANAGED_BY,4883
734,203,MANAGED_BY,4883
235,97,TREATED_BY,4895
7,31,HELPED_BY,4899
8,322,ALLEVIATES,4924
10,322,RELATED_TO,4924
13,322,RELATED_TO,4924
97,736,SUGGESTS_STRATEGY,4931
736,336,HELPED_BY,4931
403,334,ALLEVIATES,4932
97,466,ALLEVIATES,4932
97,18,REFERENCES_INTERVENTION,4933
97,319,TARGETS,4935
120,103,ALLEVIATES,4938
737,7,ALLEVIATES,4939
738,465,ALLEVIATES,4940
738,3,ALLEVIATES,4940
334,739,RELATED_TO,4961
740,10,RELATED_TO,4983
52,740,TARGETS,4983
32,741,TRIGGERED_BY,4985
741,7,RELATED_TO,4985
14,741,TARGETS,4985
742,465,RELATED_TO,4988
743,333,ALLEVIATES,4992
744,333,ALLEVIATES,4992
293,10,TARGETS,5005
293,13,TARGETS,5005
97,20,TARGETS,5019
97,361,TARGETS,5019
718,14,TREATED_BY,5041
654,9,TRIGGERED_BY,5042
654,10,TRIGGERED_BY,5042
10,420,WORSENED_BY,5051
10,77,HELPED_BY,5051
13,71,RELATED_TO,5055
71,23,HELPED_BY,5055
336,77,TREATED_BY,5057
49,122,RELATED_TO,5063
52,84,TARGETS,5065
465,84,RELATED_TO,5067
23,84,TARGETS,5069
8,84,TARGETS,5069
49,10,RELATED_TO,5070
32,472,TRIGGERED_BY,5071
8,461,ALLEVIATES,5071
8,155,ALLEVIATES,5071
124,52,MANAGED_BY,5074
8,124,TARGETS,5074
23,124,TARGETS,5074
699,8,RELATED_TO,5074
699,23,RELATED_TO,5074
6,156,RELATED_TO,5075
745,75,RELATED_TO,5079
3,72,RELATED_TO,5083
4,75,RELATED_TO,5085
4,20,TRIGGERED_BY,5085
75,20,TRIGGERED_BY,5085
122,20,TRIGGERED_BY,5087
122,75,RELATED_TO,5087
333,124,RELATED_TO,5109
746,333,ALLEVIATES,5111
746,465,ALLEVIATES,5111
13,108,TREATED_BY,5113
108,52,SUGGESTS_STRATEGY,5113
9,555,TRIGGERED_BY,5116
320,20,TRIGGERED_BY,5121
320,10,RELATED_TO,5121
15,3,ALLEVIATES,5121
15,320,ALLEVIATES,5121
131,3,ALLEVIATES,5121
131,320,ALLEVIATES,5121
131,10,ALLEVIATES,5121
26,20,TRIGGERED_BY,5126
15,75,ALLEVIATES,5126
15,26,ALLEVIATES,5126
146,747,RELATED_TO,5130
10,146,RELATED_TO,5130
465,146,RELATED_TO,5130
52,146,TARGETS,5130
59,146,RELATED_TO,5130
93,333,RELATED_TO,5151
14,93,TARGETS,5151
461,333,RELATED_TO,5153
14,461,TARGETS,5153
52,461,ALLEVIATES,5153
13,748,RELATED_TO,5154
749,13,WORSENED_BY,5154
461,13,WORSENED_BY,5154
14,748,TARGETS,5154
750,749,TARGETS,5154
750,461,TARGETS,5154
14,750,SUGGESTS_STRATEGY,5154
45,48,ALLEVIATES,5155
38,266,ALLEVIATES,5156
751,10,TRIGGERED_BY,5157
751,49,TRIGGERED_BY,5157
38,49,ALLEVIATES,5157
28,49,ALLEVIATES,5157
357,49,ALLEVIATES,5157
158,27,TARGETS,5159
228,3,RELATED_TO,5160
77,143,SUGGESTS_STRATEGY,5161
14,143,SUGGESTS_STRATEGY,5161
143,196,TARGETS,5163
114,752,ALLEVIATES,5171
17,190,TARGETS,5175
114,190,TARGETS,5175
97,190,TARGETS,5177
17,465,TARGETS,5180
196,72,RELATED_TO,5185
72,65,MANAGED_BY,5185
9,497,TRIGGERED_BY,5193
293,196,TARGETS,5228
100,52,SUGGESTS_STRATEGY,5230
9,359,HELPED_BY,5238
79,334,TARGETS,5244
469,9,TARGETS,5260
9,28,HELPED_BY,5272
9,45,HELPED_BY,5272
45,465,HELPED_BY,5275
14,28,SUGGESTS_STRATEGY,5276
14,45,SUGGESTS_STRATEGY,5276
203,28,SUGGESTS_STRATEGY,5278
753,196,RELATED_TO,5282
6,336,TRIGGERED_BY,5284
52,240,TARGETS,5285
52,754,TARGETS,5285
465,357,HELPED_BY,5295
21,32,TRIGGERED_BY,5298
21,65,HELPED_BY,5298
21,23,HELPED_BY,5298
21,14,TREATED_BY,5298
658,658,SUGGESTS_STRATEGY,5301
755,755,SUGGESTS_STRATEGY,5301
658,333,TARGETS,5301
755,333,TARGETS,5301
19,683,RELATED_TO,5302
658,9,ALLEVIATES,5303
658,19,ALLEVIATES,5304
205,10,TRIGGERED_BY,5315
205,9,TRIGGERED_BY,5315
205,20,TRIGGERED_BY,5315
205,361,TRIGGERED_BY,5315
10,585,TRIGGERED_BY,5318
9,585,TRIGGERED_BY,5318
189,20,TRIGGERED_BY,5355
8,189,TARGETS,5355
23,189,ALLEVIATES,5355
22,387,TRIGGERED_BY,5365
334,189,RELATED_TO,5372
124,361,RELATED_TO,5378
124,359,MANAGED_BY,5378
357,65,RELATED_TO,5429
31,9,SUGGESTS_STRATEGY,5432
35,465,RELATED_TO,5442
357,35,ALLEVIATES,5442
8,35,ALLEVIATES,5442
23,35,ALLEVIATES,5442
97,121,REFERENCES_INTERVENTION,5443
465,31,TREATED_BY,5472
614,9,TRIGGERED_BY,5474
614,10,TRIGGERED_BY,5474
614,13,TRIGGERED_BY,5474
353,614,TRIGGERED_BY,5474
614,97,TREATED_BY,5474
47,361,TRIGGERED_BY,5491
333,189,RELATED_TO,5491
7,32,TRIGGERED_BY,5494
47,22,RELATED_TO,5499
203,14,RELATED_TO,5500
353,387,WORSENED_BY,5503
71,333,TRIGGERED_BY,5515
337,322,ALLEVIATES,5525
322,124,TRIGGERED_BY,5525
465,654,TRIGGERED_BY,5526
333,509,MANAGED_BY,5542
465,509,MANAGED_BY,5546
303,14,TREATED_BY,5549
203,337,SUGGESTS_STRATEGY,5551
6,203,HELPED_BY,5571
19,203,HELPED_BY,5571
7,124,TRIGGERED_BY,5572
8,756,ALLEVIATES,5581
469,756,ALLEVIATES,5581
469,203,SUGGESTS_STRATEGY,5581
469,52,SUGGESTS_STRATEGY,5581
333,756,RELATED_TO,5581
595,196,TARGETS,5593
595,52,SUGGESTS_STRATEGY,5593
97,225,SUGGESTS_STRATEGY,5611
97,546,SUGGESTS_STRATEGY,5611
52,283,TARGETS,5629
387,52,MANAGED_BY,5658
69,69,SUGGESTS_STRATEGY,5661
3,69,MANAGED_BY,5662
77,102,HELPED_BY,5672
131,6,TARGETS,5672
131,102,TARGETS,5672
184,9,HELPED_BY,5681
184,3,HELPED_BY,5682
10,56,RELATED_TO,5683
97,56,TARGETS,5683
322,56,RELATED_TO,5686
322,99,RELATED_TO,5686
465,99,RELATED_TO,5687
10,99,RELATED_TO,5688
8,99,TARGETS,5688
23,99,MANAGED_BY,5688
10,6,RELATED_TO,5690
758,334,MANAGED_BY,5691
440,353,RELATED_TO,5692
403,336,SUGGESTS_STRATEGY,5761
65,49,HELPS,5761
66,49,HELPS,5761
759,465,TRIGGERED_BY,5764
759,336,WORSENED_BY,5764
759,196,WORSENED_BY,5765
66,196,SUGGESTS_STRATEGY,5765
394,196,SUGGESTS_STRATEGY,5765
394,333,SUGGESTS_STRATEGY,5766
759,333,WORSENED_BY,5766
761,10,TARGETS,5781
761,13,TARGETS,5781
761,760,TARGETS,5781
762,13,ALLEVIATES,5781
3,124,TRIGGERED_BY,5828
225,10,ALLEVIATES,5841
65,387,ALLEVIATES,5856
652,9,MANAGED_BY,5869
97,652,HELPED_BY,5869
52,652,HELPED_BY,5869
236,652,MANAGED_BY,5870
255,652,HELPED_BY,5870
355,78,TARGETS,5871
120,84,TARGETS,5871
355,84,TARGETS,5871
763,84,SUGGESTS_STRATEGY,5871
764,84,SUGGESTS_STRATEGY,5871
20,178,RELATED_TO,5874
59,178,RELATED_TO,5874
26,178,RELATED_TO,5874
596,20,TARGETS,5874
596,59,TARGETS,5874
596,26,TARGETS,5874
77,596,REFERENCES_INTERVENTION,5874
77,59,HELPED_BY,5874
47,160,RELATED_TO,5876
160,765,RELATED_TO,5876
160,581,RELATED_TO,5876
97,102,ALLEVIATES,5877
8,59,ALLEVIATES,5878
97,228,TARGETS,5879
3,59,RELATED_TO,5880
196,124,TRIGGERED_BY,5885
3,32,TRIGGERED_BY,5889
34,303,TRIGGERED_BY,5957
34,333,RELATED_TO,5957
3,34,RELATED_TO,5958
203,34,SUGGESTS_STRATEGY,5958
97,34,SUGGESTS_STRATEGY,5958
258,3,RELATED_TO,5962
766,333,HELPED_BY,5966
16,7,TARGETS,5968
16,336,TARGETS,5968
16,52,SUGGESTS_STRATEGY,5968
7,303,TRIGGERED_BY,5981
209,203,HELPED_BY,5993
225,203,HELPED_BY,5993
209,10,ALLEVIATES,5997
225,196,ALLEVIATES,5997
209,196,ALLEVIATES,5997
32,52,RELATED_TO,6004
20,52,RELATED_TO,6004
101,52,TARGETS,6004
18,52,HELPS,6006
77,334,HELPS,6010
34,9,WORSENED_BY,6029
34,32,WORSENED_BY,6029
478,10,ALLEVIATES,6030
478,34,ALLEVIATES,6030
511,336,TARGETS,6032
333,387,WORSENED_BY,6046
302,336,TRIGGERED_BY,6065
10,302,TRIGGERED_BY,6065
228,13,RELATED_TO,6069
230,9,TRIGGERED_BY,6070
230,10,TRIGGERED_BY,6070
230,13,TRIGGERED_BY,6070
52,230,ALLEVIATES,6070
767,230,ALLEVIATES,6071
768,93,TRIGGERED_BY,6072
768,230,TRIGGERED_BY,6072
769,465,TRIGGERED_BY,6093
387,19,TRIGGERED_BY,6094
22,465,RELATED_TO,6095
8,120,SUGGESTS_STRATEGY,6101
10,770,RELATED_TO,6121
82,770,TARGETS,6121
23,770,ALLEVIATES,6121
92,770,ALLEVIATES,6121
63,13,RELATED_TO,6122
771,63,TREATED_BY,6122
771,13,TARGETS,6122
771,166,SUGGESTS_STRATEGY,6122
771,165,SUGGESTS_STRATEGY,6122
771,772,SUGGESTS_STRATEGY,6122
63,78,RELATED_TO,6123
63,196,RELATED_TO,6124
773,208,ALLEVIATES,6125
23,208,ALLEVIATES,6125
92,208,ALLEVIATES,6125
271,208,RELATED_TO,6125
303,49,TRIGGERED_BY,6126
77,49,HELPED_BY,6126
72,10,RELATED_TO,6127
10,49,RELATED_TO,6127
774,10,TRIGGERED_BY,6127
23,49,TARGETS,6127
63,9,RELATED_TO,6128
18,103,TARGETS,6129
122,93,RELATED_TO,6130
225,271,TARGETS,6130
775,122,RELATED_TO,6130
197,9,ALLEVIATES,6136
14,197,SUGGESTS_STRATEGY,6139
197,10,ALLEVIATES,6139
42,465,TRIGGERED_BY,6143
69,26,TARGETS,6144
69,465,TARGETS,6144
387,6,TRIGGERED_BY,6150
387,103,TRIGGERED_BY,6150
17,103,ALLEVIATES,6150
463,196,TRIGGERED_BY,6156
776,9,HELPED_BY,6171
776,10,HELPED_BY,6171
777,663,HELPED_BY,6172
777,10,HELPED_BY,6172
778,663,HELPED_BY,6172
778,10,HELPED_BY,6172
780,9,HELPED_BY,6173
780,663,HELPED_BY,6173
23,663,HELPED_BY,6173
14,779,TARGETS,6173
667,10,HELPED_BY,6174
781,10,HELPED_BY,6174
667,9,HELPED_BY,6180
780,10,HELPED_BY,6180
303,13,TRIGGERED_BY,6196
3,132,RELATED_TO,6202
8,132,ALLEVIATES,6202
28,48,ALLEVIATES,6221
444,747,RELATED_TO,6221
465,747,TRIGGERED_BY,6225
747,52,MANAGED_BY,6225
9,747,RELATED_TO,6227
10,747,RELATED_TO,6227
221,9,RELATED_TO,6229
23,221,TARGETS,6229
782,336,RELATED_TO,6230
196,468,TRIGGERED_BY,6241
32,783,TRIGGERED_BY,6251
14,783,TARGETS,6251
65,783,HELPED_BY,6251
783,336,RELATED_TO,6251
445,783,TRIGGERED_BY,6252
52,783,TARGETS,6252
52,97,RELATED_TO,6254
359,71,SUGGESTS_STRATEGY,6264
160,353,RELATED_TO,6266
337,160,ALLEVIATES,6266
92,160,ALLEVIATES,6266
337,92,RELATED_TO,6266
784,9,TRIGGERED_BY,6275
432,10,ALLEVIATES,6289
786,740,HELPED_BY,6291
65,785,HELPED_BY,6291
14,785,TARGETS,6291
786,786,SUGGESTS_STRATEGY,6293
97,786,TARGETS,6295
786,336,HELPED_BY,6297
786,10,HELPED_BY,6299
92,52,SUGGESTS_STRATEGY,6302
337,71,ALLEVIATES,6304
786,607,SUGGESTS_STRATEGY,6331
607,336,RELATED_TO,6331
788,336,RELATED_TO,6332
786,788,SUGGESTS_STRATEGY,6332
77,788,SUGGESTS_STRATEGY,6332
52,788,HELPED_BY,6332
32,788,TRIGGERED_BY,6334
65,788,ALLEVIATES,6334
97,788,TREATED_BY,6334
77,97,HELPED_BY,6335
120,788,ALLEVIATES,6339
613,10,RELATED_TO,6341
613,8,TREATED_BY,6341
336,789,HELPED_BY,6342
336,790,HELPED_BY,6342
84,97,MANAGED_BY,6343
48,337,HELPED_BY,6344
48,76,HELPED_BY,6344
48,77,HELPED_BY,6344
48,14,REFERENCES_INTERVENTION,6344
747,65,HELPED_BY,6346
333,107,HELPED_BY,6347
353,107,HELPED_BY,6348
353,77,HELPED_BY,6348
9,76,HELPED_BY,6349
465,76,HELPED_BY,6349
465,791,TRIGGERED_BY,6349
336,220,REFERENCES_INTERVENTION,6351
783,65,MANAGED_BY,6353
196,79,ALLEVIATES,6355
782,79,MANAGED_BY,6359
10,782,RELATED_TO,6359
52,92,SUGGESTS_STRATEGY,6367
359,97,RELATED_TO,6397
120,336,TARGETS,6416
792,465,RELATED_TO,6421
792,9,TRIGGERED_BY,6421
792,7,TRIGGERED_BY,6422
793,160,ALLEVIATES,6422
121,353,HELPED_BY,6422
793,792,HELPS_WITH,6422
784,465,TRIGGERED_BY,6424
794,71,HELPS_WITH,6424
784,71,RELATED_TO,6424
166,70,HELPS_WITH,6428
158,158,SUGGESTS_STRATEGY,6428
158,334,ALLEVIATES,6428
472,333,TRIGGERED_BY,6429
795,333,ALLEVIATES,6429
796,10,RELATED_TO,6433
14,797,TREATED_BY,6439
120,783,HELPED_BY,6441
607,798,TRIGGERED_BY,6442
607,445,TRIGGERED_BY,6442
353,798,RELATED_TO,6442
799,336,TARGETS,6444
800,465,MANAGED_BY,6446
73,465,ALLEVIATES,6449
97,229,SUGGESTS_STRATEGY,6450
65,466,HELPED_BY,6451
77,786,SUGGESTS_STRATEGY,6461
786,71,ALLEVIATES,6468
107,47,ALLEVIATES,6473
445,47,TRIGGERED_BY,6473
798,47,TRIGGERED_BY,6473
97,117,TARGETS,6474
97,802,TARGETS,6474
97,801,TARGETS,6474
419,117,ALLEVIATES,6476
445,117,TRIGGERED_BY,6476
92,117,HELPED_BY,6479
92,802,HELPED_BY,6479
786,465,ALLEVIATES,6480
803,336,SUGGESTS_STRATEGY,6481
107,336,SUGGESTS_STRATEGY,6481
107,333,SUGGESTS_STRATEGY,6482
804,71,RELATED_TO,6484
52,804,MANAGED_BY,6484
77,804,SUGGESTS_STRATEGY,6484
337,804,ALLEVIATES,6484
14,804,REFERENCES_INTERVENTION,6484
336,788,RELATED_TO,6486
79,788,SUGGESTS_STRATEGY,6486
14,788,REFERENCES_INTERVENTION,6486
786,747,SUGGESTS_STRATEGY,6487
786,805,SUGGESTS_STRATEGY,6487
52,747,SUGGESTS_STRATEGY,6487
65,747,SUGGESTS_STRATEGY,6487
77,747,SUGGESTS_STRATEGY,6487
166,79,SUGGESTS_STRATEGY,6489
165,79,SUGGESTS_STRATEGY,6489
803,333,SUGGESTS_STRATEGY,6490
786,782,TARGETS,6491
65,740,HELPED_BY,6491
97,782,TARGETS,6491
97,740,TARGETS,6491
61,336,MANAGED_BY,6492
61,465,ALLEVIATES,6492
120,740,HELPED_BY,6494
52,782,HELPED_BY,6494
740,336,RELATED_TO,6495
353,740,RELATED_TO,6496
353,208,TRIGGERED_BY,6528
465,465,SYMPTOM,6529
336,336,ISSUE,6530
97,38,SUGGESTS_STRATEGY,6534
336,203,HELPED_BY,6544
806,806,SUGGESTS_STRATEGY,6551
77,806,RELATED_TO,6551
806,97,HELPS,6551
665,665,SUGGESTS_STRATEGY,6552
807,807,SUGGESTS_STRATEGY,6552
663,809,TRIGGERED_BY,6553
668,808,RELATED_TO,6553
77,663,ALLEVIATES,6553
97,808,TARGETS,6553
668,810,TRIGGERED_BY,6554
808,668,RELATED_TO,6554
811,811,SUGGESTS_STRATEGY,6554
812,812,SUGGESTS_STRATEGY,6554
811,808,HELPS,6554
812,668,ALLEVIATES,6554
813,813,SUGGESTS_STRATEGY,6555
814,814,SUGGESTS_STRATEGY,6555
10,815,RELATED_TO,6556
10,816,TRIGGERED_BY,6556
815,816,WORSENED_BY,6556
14,815,TREATED_BY,6556
661,10,ALLEVIATES,6556
23,661,RELATED_TO,6556
97,662,SUGGESTS_STRATEGY,6557
779,32,TRIGGERED_BY,6558
806,779,HELPS,6558
665,779,HELPS,6558
97,666,SUGGESTS_STRATEGY,6559
97,667,SUGGESTS_STRATEGY,6559
817,10,ALLEVIATES,6560
97,817,SUGGESTS_STRATEGY,6560
786,47,ALLEVIATES,6571
361,19,TRIGGERED_BY,6575
818,336,SUGGESTS_STRATEGY,6581
62,336,SUGGESTS_STRATEGY,6581
793,336,SUGGESTS_STRATEGY,6582
793,10,ALLEVIATES,6582
166,333,SUGGESTS_STRATEGY,6587
65,97,RELATED_TO,6603
336,786,MANAGED_BY,6611
47,77,HELPED_BY,6611
47,786,HELPED_BY,6614
10,786,HELPED_BY,6615
160,52,MANAGED_BY,6616
160,203,MANAGED_BY,6616
203,208,ALLEVIATES,6616
7,79,HELPED_BY,6618
160,79,MANAGED_BY,6619
160,359,MANAGED_BY,6619
92,47,ALLEVIATES,6627
77,184,TARGETS,6661
107,819,TARGETS,6664
107,334,HELPED_BY,6666
14,79,TARGETS,6668
14,819,TARGETS,6668
65,819,TARGETS,6669
52,819,TARGETS,6669
79,819,HELPED_BY,6669
23,819,TARGETS,6669
107,196,ALLEVIATES,6670
77,801,HELPED_BY,6671
79,801,HELPED_BY,6671
432,336,HELPED_BY,6672
97,525,ALLEVIATES,6674
14,525,ALLEVIATES,6674
97,821,ALLEVIATES,6674
822,333,MANAGED_BY,6679
818,333,MANAGED_BY,6679
747,465,WORSENED_BY,6680
52,823,MANAGED_BY,6680
8,747,ALLEVIATES,6680
8,412,ALLEVIATES,6680
14,824,ALLEVIATES,6681
52,824,ALLEVIATES,6681
357,336,HELPED_BY,6689
357,357,SUGGESTS_STRATEGY,6689
5,336,SUGGESTS_STRATEGY,6691
158,336,SUGGESTS_STRATEGY,6691
131,97,RELATED_TO,6692
825,97,RELATED_TO,6692
490,97,RELATED_TO,6692
607,783,RELATED_TO,6693
79,783,TARGETS,6693
149,783,ALLEVIATES,6693
210,163,TARGETS,6694
163,334,RELATED_TO,6694
163,353,ALLEVIATES,6694
160,10,RELATED_TO,6695
166,160,ALLEVIATES,6695
786,783,TARGETS,6698
77,783,TARGETS,6698
720,788,ALLEVIATES,6699
77,48,ALLEVIATES,6711
826,465,RELATED_TO,6714
52,826,TARGETS,6714
14,826,REFERENCES_INTERVENTION,6714
52,468,TARGETS,6715
359,468,TARGETS,6715
827,465,RELATED_TO,6717
77,827,TARGETS,6717
14,827,TARGETS,6717
52,70,SUGGESTS_STRATEGY,6724
52,818,SUGGESTS_STRATEGY,6724
52,786,SUGGESTS_STRATEGY,6725
52,669,SUGGESTS_STRATEGY,6725
52,79,SUGGESTS_STRATEGY,6726
52,459,SUGGESTS_STRATEGY,6728
337,101,SUGGESTS_STRATEGY,6729
359,432,SUGGESTS_STRATEGY,6730
9,855,TRIGGERED_BY,6735
71,855,RELATED_TO,6735
336,855,RELATED_TO,6735
158,353,ALLEVIATES,6740
97,131,REFERENCES_INTERVENTION,6743
97,856,REFERENCES_INTERVENTION,6743
857,49,TRIGGERED_BY,6772
52,857,HELPED_BY,6772
70,353,TARGETS,6784
818,334,TARGETS,6788
165,7,ALLEVIATES,6790
534,361,TRIGGERED_BY,6799
534,97,TREATED_BY,6799
465,858,RELATED_TO,6801
9,858,RELATED_TO,6801
858,65,HELPED_BY,6801
10,392,RELATED_TO,6804
320,392,RELATED_TO,6804
62,10,ALLEVIATES,6804
353,406,RELATED_TO,6805
70,406,TARGETS,6805
70,392,RELATED_TO,6805
406,392,RELATED_TO,6805
10,859,RELATED_TO,6806
465,392,RELATED_TO,6807
166,392,TARGETS,6807
786,860,TARGETS,6808
92,860,TARGETS,6808
62,860,ALLEVIATES,6808
10,861,RELATED_TO,6809
9,862,RELATED_TO,6810
465,862,RELATED_TO,6810
184,862,TARGETS,6810
166,184,TARGETS,6810
14,97,RELATED_TO,6822
353,337,HELPED_BY,6866
353,357,HELPED_BY,6866
353,92,HELPED_BY,6866
52,271,TARGETS,6897
196,92,HELPED_BY,6911
71,337,HELPED_BY,6914
720,334,HELPS,6931
52,448,TARGETS,6932
52,863,TARGETS,6932
65,448,ALLEVIATES,6932
62,863,HELPS,6932
62,13,HELPS,6933
32,502,TRIGGERED_BY,6934
92,32,HELPS,6934
62,465,HELPS,6938
9,329,TRIGGERED_BY,6939
107,864,ALLEVIATES,6951
866,864,ALLEVIATES,6951
864,865,RELATED_TO,6951
76,865,ALLEVIATES,6952
76,864,ALLEVIATES,6952
23,864,ALLEVIATES,6952
864,471,TREATED_BY,6952
336,387,RELATED_TO,6953
336,471,TREATED_BY,6953
867,868,RELATED_TO,6956
868,509,MANAGED_BY,6956
868,750,MANAGED_BY,6956
32,471,TREATED_BY,6956
867,471,TREATED_BY,6956
107,10,ALLEVIATES,6958
107,9,ALLEVIATES,6959
866,9,ALLEVIATES,6959
665,3,HELPED_BY,6962
665,336,HELPED_BY,6962
665,465,HELPED_BY,6963
665,333,MANAGED_BY,6963
665,869,HELPED_BY,6964
76,3,HELPED_BY,6966
76,465,HELPED_BY,6966
665,334,MANAGED_BY,6968
203,77,SUGGESTS_STRATEGY,6969
665,13,HELPED_BY,6970
71,329,RELATED_TO,7011
10,329,TRIGGERED_BY,7011
92,71,ALLEVIATES,7011
14,329,TARGETS,7011
71,14,REFERENCES_INTERVENTION,7025
10,357,HELPED_BY,7026
22,357,HELPED_BY,7026
22,101,HELPED_BY,7026
255,9,ALLEVIATES,7032
13,521,TRIGGERED_BY,7045
336,521,TRIGGERED_BY,7045
13,870,RELATED_TO,7051
221,13,RELATED_TO,7051
221,870,RELATED_TO,7051
14,870,TARGETS,7051
97,870,TARGETS,7051
52,221,ALLEVIATES,7051
38,13,ALLEVIATES,7052
38,75,ALLEVIATES,7052
77,228,ALLEVIATES,7056
267,9,WORSENED_BY,7057
872,10,TRIGGERED_BY,7058
871,10,RELATED_TO,7058
238,65,SUGGESTS_STRATEGY,7069
337,238,RELATED_TO,7069
92,238,RELATED_TO,7069
77,22,TARGETS,7075
705,10,TRIGGERED_BY,7084
352,303,TRIGGERED_BY,7094
77,352,ALLEVIATES,7094
337,352,ALLEVIATES,7094
23,352,ALLEVIATES,7094
